id,scrape_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms, AC - split type ductless system, Air conditioning, Baking sheet, Bathtub, Bed linens, Blender, Board games, Body soap, Books and reading material, Carbon monoxide alarm, Central air conditioning, Central heating, Children\u2019s books and toys, Children\u2019s dinnerware, City skyline view, Cleaning available during stay, Cleaning products, Clothing storage, Clothing storage: closet, Clothing storage: wardrobe, Clothing storage: wardrobe and dresser, Coffee, Coffee maker, Coffee maker: Nespresso, Coffee maker: drip coffee maker, Coffee maker: espresso machine, Conditioner, Cooking basics, Crib, Crib - available upon request, Dedicated workspace, Dining table, Dishes and silverware, Dishwasher, Dryer, Drying rack for clothing, Electric stove, Elevator, Essentials, Ethernet connection, Extra pillows and blankets, Fire extinguisher, First aid kit, Free dryer \u2013 In unit, Free parking on premises, Free street parking, Free washer \u2013 In unit, Freezer, Hair dryer, Hangers, Heating, Heating - split type ductless system, High chair, Host greets you, Hot water, Hot water kettle, Iron, Kitchen, Laundromat nearby, Lockbox, Long term stays allowed, Luggage dropoff allowed, Microwave, Mini fridge, Mosquito net, Nespresso, Outdoor dining area, Outdoor furniture, Oven, Pack \u2019n play/Travel crib, Paid parking garage off premises, Paid parking off premises, Patio or balcony, Pets allowed, Portable fans, Private entrance, Private patio or balcony, Refrigerator, Room-darkening shades, Safe, Self check-in, Shampoo, Shower gel, Single level home, Smoke alarm, Smoking allowed, Stainless steel oven, Stove, TV, Toaster, Washer, Wifi, Window AC unit, Wine glasses,Babysitter recommendations,Coffee,Hair dryer,Keypad,Security cameras on property
699738257762223668,20230921043851,2016-10-16,True,3.0,3,True,True,4,2.0,120.0,2,1125,2,4,1125,1125,2.7,1125.0,10,30,60,240,4,2,0,True,3,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
707638531636947383,20230921043851,2022-09-03,False,2.0,2,True,True,6,3.0,113.0,2,365,2,4,365,365,2.2,365.0,23,53,79,354,1,1,0,True,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
699850266656177444,20230921043851,2018-04-03,False,127.0,173,True,True,6,3.0,84.0,1,365,1,1,365,365,1.0,365.0,9,37,67,342,24,21,2,True,56,56,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
707667265195860180,20230921043851,2021-10-25,False,44.0,57,True,True,5,2.0,59.0,1,365,1,1,99,99,1.0,99.0,27,55,83,355,13,13,0,True,27,27,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
699866962539581128,20230921043851,2016-10-16,True,3.0,3,True,True,8,4.0,197.0,3,90,3,4,1125,1125,3.4,1125.0,10,29,59,198,2,2,0,False,3,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
707668161980723548,20230921043851,2018-03-14,True,26.0,37,True,True,4,3.0,122.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,21,18,0,True,7,7,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
699870912458148573,20230921043851,2016-10-16,True,3.0,3,True,True,4,2.0,124.0,2,90,2,4,90,90,2.7,90.0,14,33,63,202,2,2,0,False,3,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
708346504766975792,20230921043851,2019-02-01,False,43.0,43,True,True,4,2.0,120.0,1,365,1,1,365,365,1.0,365.0,7,16,46,321,3,3,0,True,32,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
708588191650480073,20230921043851,2017-01-22,True,5.0,5,True,True,4,2.0,137.0,2,1125,2,2,1125,1125,2.0,1125.0,20,45,75,347,16,16,2,True,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
700377336144204029,20230921043851,2022-08-22,False,1.0,1,True,True,4,2.0,68.0,2,365,2,2,365,365,2.0,365.0,7,7,27,302,9,9,1,True,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
708634568888721224,20230921043851,2015-01-16,True,1.0,1,True,True,6,3.0,140.0,2,365,2,2,1125,1125,2.0,1125.0,20,50,80,355,32,28,0,True,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
700395583509796521,20230921043851,2022-08-19,False,1.0,1,True,True,4,2.0,48.0,2,365,2,2,365,365,2.0,365.0,29,59,89,364,2,1,0,True,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
700415237249853791,20230921043851,2022-08-17,False,1.0,1,True,False,4,2.0,65.0,2,365,2,2,365,365,2.0,365.0,0,0,0,0,6,5,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
708710348307085739,20230921043851,2018-03-14,True,26.0,37,True,True,6,2.0,95.0,3,1125,3,3,1125,1125,3.0,1125.0,4,4,4,22,37,36,2,True,7,7,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
700638232144062588,20230921043851,2023-04-26,False,3.0,3,True,True,5,3.0,85.0,2,365,2,2,365,365,2.0,365.0,0,0,0,0,2,1,0,False,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
709150646715846115,20230921043851,2012-06-23,True,48.0,140,True,True,4,2.0,131.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,8,5,0,True,39,39,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0
701152691731279598,20230921043851,2022-08-19,False,1.0,1,True,True,4,2.0,54.0,2,365,2,2,365,365,2.0,365.0,26,56,86,361,5,5,0,True,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
709191387749771274,20230921043851,2022-09-02,False,1.0,1,True,False,4,2.0,230.0,3,365,3,3,365,365,3.0,365.0,0,0,0,0,0,0,0,False,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
709203238282044143,20230921043851,2022-09-05,False,1.0,1,False,False,4,2.0,60.0,5,30,5,5,1125,1125,5.0,1125.0,0,0,0,0,0,0,0,False,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
701170455265188141,20230921043851,2014-08-16,True,151.0,160,True,True,4,2.0,113.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,8,8,0,True,114,114,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
701170506266420698,20230921043851,2014-08-16,True,151.0,160,True,True,4,2.0,115.0,2,365,2,2,1125,1125,2.0,1125.0,0,0,0,197,4,4,0,True,114,114,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
709234723945553164,20230921043851,2022-08-19,False,1.0,1,True,True,4,3.0,78.0,1,365,2,2,365,365,2.0,365.0,5,27,54,326,3,3,0,True,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
701181583869822566,20230921043851,2016-04-04,False,44.0,50,True,True,4,2.0,53.0,2,45,2,2,45,45,2.0,45.0,8,8,8,239,1,1,0,True,20,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
701304913333928089,20230921043851,2017-05-02,False,1.0,3,True,True,4,3.0,90.0,2,1125,2,2,1125,1125,2.0,1125.0,2,22,49,161,15,15,1,True,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
709480298030263978,20230921043851,2014-02-16,True,4.0,4,True,True,6,3.0,67.0,2,365,2,2,365,365,2.0,365.0,18,48,78,353,8,8,0,True,4,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
701322917586903482,20230921043851,2014-08-09,True,8.0,8,True,True,2,2.0,110.0,2,365,2,2,365,365,2.0,365.0,0,0,0,0,3,2,0,True,8,8,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
701323050306343957,20230921043851,2017-08-22,True,12.0,13,True,True,10,6.0,130.0,1,30,1,1,1125,1125,1.0,1125.0,16,33,63,331,61,58,4,False,11,11,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
701866203148553062,20230921043851,2015-10-23,True,132.0,135,True,True,4,2.0,65.0,3,365,3,3,365,365,3.0,365.0,20,50,80,355,3,3,0,True,61,48,13,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
701920700116596006,20230921043851,2022-01-05,False,2565.0,5351,True,True,4,2.0,100.0,1,365,1,2,2,1125,1.2,922.2,23,53,83,358,0,0,0,True,6,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
709787065053236323,20230921043851,2022-08-19,False,1.0,1,True,True,4,2.0,72.0,1,365,1,2,365,365,1.7,365.0,0,0,0,0,3,2,0,True,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
709813775490055589,20230921043851,2022-08-19,False,1.0,1,True,True,6,4.0,110.0,1,365,2,2,365,365,2.0,365.0,23,53,83,125,2,2,0,True,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
702070333864574056,20230921043851,2022-08-26,False,1.0,2,False,True,3,2.0,45.0,4,150,4,4,150,150,4.0,150.0,0,19,49,229,4,4,0,False,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
702752196916990402,20230921043851,2013-01-16,True,1.0,3,True,True,4,2.0,35.0,2,365,2,2,365,365,2.0,365.0,5,33,63,338,37,37,5,False,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
709864553972862406,20230921043851,2021-10-20,True,26.0,26,True,True,4,2.0,61.0,3,365,3,3,365,365,3.0,365.0,0,26,56,331,1,1,0,False,26,26,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
702936863321023168,20230921043851,2019-08-10,True,10.0,10,True,True,4,2.0,272.0,1,365,1,2,365,365,2.0,365.0,8,29,59,331,2,2,0,True,10,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
709876046337122122,20230921043851,2021-10-20,True,26.0,26,True,True,4,2.0,66.0,3,365,3,3,365,365,3.0,365.0,0,25,55,330,1,1,0,False,26,26,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
709899751123853779,20230921043851,2019-01-15,False,25.0,28,True,True,4,2.0,140.0,1,60,1,1,60,60,1.0,60.0,14,33,63,322,13,12,0,True,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
709927179977206526,20230921043851,2019-03-17,False,1.0,1,True,True,4,3.0,210.0,2,20,2,2,1125,1125,2.0,1125.0,7,35,65,149,3,3,0,False,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
703944635050406050,20230921043851,2022-08-29,True,1.0,1,True,True,2,2.0,60.0,1,20,1,1,20,20,1.0,20.0,20,29,29,201,35,35,3,False,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
710067679801258405,20230921043851,2016-07-11,False,1.0,1,True,True,3,2.0,70.0,1,14,1,1,14,14,1.0,14.0,0,0,0,263,0,0,0,True,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
704076806789012725,20230921043851,2016-03-21,False,39.0,39,True,True,6,3.0,90.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,229,0,0,0,True,38,15,23,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
710261494313012386,20230921043851,2022-09-06,False,1.0,1,True,True,4,2.0,47.0,3,365,3,3,365,365,3.0,365.0,7,24,51,297,10,9,0,True,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
704144415995555573,20230921043851,2022-04-07,False,1.0,1,True,True,4,2.0,110.0,2,28,2,2,1125,1125,2.0,1125.0,0,28,58,270,14,13,2,False,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
704657831608496370,20230921043851,2015-04-15,,96.0,102,True,True,6,3.0,200.0,2,365,2,2,1125,1125,2.0,1125.0,5,34,64,157,51,49,3,True,40,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
704870121083561886,20230921043851,2022-08-30,False,1.0,1,False,True,6,3.0,99.0,2,10,2,2,1125,1125,2.0,1125.0,8,19,49,324,11,9,1,False,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
